topic_id,task,primary_type,type_flags,present_cells,absent_cells,present_partial_mean,absent_partial_mean,partial_delta_present_minus_absent,present_solve_rate,absent_solve_rate,solve_delta_present_minus_absent,representative_text
awilix-async-container-initialization-topic-017,awilix-async-container-initialization,test_failure,task_requirement;test_failure,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,Task requires initialize() to be idempotent after success. Re-initialization after failure throws with message matching /previously failed|Cannot re-initialize/.
awilix-async-container-initialization-topic-018,awilix-async-container-initialization,implementation_state,code_structure;implementation_state;task_requirement,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,Existing disposable resolver pattern in src/resolvers.ts: createDisposableResolver adds a disposer(disposeFn) chainable method. The dispose function type is Disposer<T> = (value: T) => any | Promise<any>. Container.dispose() calls disposer on cached entries. This pattern should be followed for the new initializer() method.
awilix-async-container-initialization-topic-019,awilix-async-container-initialization,test_failure,code_structure;implementation_state;test_failure,2,37,1.0,0.9966579482708513,0.0033420517291486984,1.0,0.5945945945945946,0.4054054054054054,"Existing test files in src/__tests__/ include container.test.ts, container.disposing.test.ts, resolvers.test.ts, lifetime.test.ts, integration.test.ts. Tests use jest with ts-jest (ESM mode)."
awilix-async-container-initialization-topic-020,awilix-async-container-initialization,implementation_state,code_structure;implementation_state;task_requirement,16,23,0.9956317204301075,0.9976624590930342,-0.00203073866292669,0.5,0.6956521739130435,-0.19565217391304346,"User requested adding asynchronous initialization support for container registrations via resolver.initializer(async (instance) => ...), with container.initialize({ concurrency }) returning totalDuration and per-registration metrics including duration and level."
awilix-async-container-initialization-topic-021,awilix-async-container-initialization,implementation_state,implementation_state;test_failure,3,36,1.0,0.9965651135005972,0.0034348864994028228,1.0,0.5833333333333334,0.41666666666666663,"Repo is the awilix library, version 12.0.5, MIT, author Jeff Hansen; working tree was clean on branch 'master' (not 'main' as the instruction said)."
awilix-async-container-initialization-topic-022,awilix-async-container-initialization,implementation_state,code_structure;implementation_state;self_reported_completion,9,30,0.997610513739546,0.9965949820788532,0.0010155316606927922,0.5555555555555556,0.6333333333333333,-0.07777777777777772,"The existing dispose() method in container.ts iterates cached entries, clears the cache, and calls each DisposableResolver's dispose function via Promise.all (no guaranteed ordering); it only disposes what is in container.cache (SCOPED/SINGLETON entries)."
awilix-async-container-initialization-topic-023,awilix-async-container-initialization,test_failure,code_structure;implementation_state;self_reported_completion;test_failure,2,37,1.0,0.9966579482708514,0.0033420517291485874,1.0,0.5945945945945946,0.4054054054054054,"Source layout: container logic in src/container.ts, resolvers in src/resolvers.ts, errors in src/errors.ts; tests live under src/__tests__/ (jest with ts-jest, 'npm run check' runs tsc --noEmit, 'npm test' runs check then jest)."
awilix-async-container-initialization-topic-024,awilix-async-container-initialization,implementation_state,code_structure;implementation_state,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,Dependency parsing in resolvers.ts uses parseParameterList on the function's toString() to get Parameter[] (with .name and .optional). This dependency info can be leveraged to build the initialization graph/levels. The resolve path also has circular-dependency detection via resolutionStack already in container.ts resolve().
awilix-async-container-initialization-topic-025,awilix-async-container-initialization,implementation_state,implementation_state;task_requirement,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,Task: add support for asynchronous initialization of awilix container registrations with automatic dependency-aware startup ordering. User wants work done on a new branch from main and committed when finished.
awilix-async-container-initialization-topic-026,awilix-async-container-initialization,implementation_state,implementation_state,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,Started on existing repo whose default branch is master (not main); working tree was clean.
awilix-async-container-initialization-topic-027,awilix-async-container-initialization,other,other,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,Spec requires dependency-graph levels: all services at level N complete before level N+1 begins; within a level services initialize in parallel limited by the concurrency option.
awilix-async-container-initialization-topic-028,awilix-async-container-initialization,self_reported_completion,implementation_state;self_reported_completion,1,38,1.0,0.9967458970005657,0.003254102999434294,1.0,0.6052631578947368,0.39473684210526316,User instruction: work on this in a new branch from main and commit everything when done. (Repo was on 'master' with clean tree; assistant created and switched to branch 'async-initializers'.)
awilix-async-container-initialization-topic-029,awilix-async-container-initialization,code_structure,code_structure,2,37,0.9946236559139785,0.9969485614646904,-0.0023249055507118532,0.5,0.6216216216216216,-0.1216216216216216,Naming conflict resolved: the resolver method is named initializer() but the stored property is named init (not initializer) to avoid TypeScript TS2430 conflict where BuildResolver interface's method signature collided with BuildResolverOptions property of the same name. Container code references resolver.init throughout.
awilix-async-container-initialization-topic-030,awilix-async-container-initialization,test_failure,code_structure;implementation_state;test_failure,2,37,0.9946236559139785,0.9969485614646904,-0.0023249055507118532,0.5,0.6216216216216216,-0.1216216216216216,"Completed: implemented initialize() function in src/container.ts with initializationState tracking ('pending'|'initializing'|'initialized'|'failed'). initialize() is idempotent after success (returns cached result), throws on re-init after failure with message 'Cannot re-initialize: initialization previously failed'."
awilix-async-container-initialization-topic-031,awilix-async-container-initialization,implementation_state,code_structure;implementation_state,1,38,0.989247311827957,0.9970288624787773,-0.0077815506508203125,0.0,0.631578947368421,-0.631578947368421,"Completed: implemented buildInitializationLevels() in src/container.ts. Filters registrations to those with init property, computes dependency depth via DFS with cycle detection (throws AwilixResolutionError with 'Cyclic dependencies detected.'), groups services into levels by depth using resolver.dependencies filtered to only init-capable services."
awilix-async-container-initialization-topic-032,awilix-async-container-initialization,test_failure,implementation_state;test_failure,1,38,0.989247311827957,0.9970288624787773,-0.0077815506508203125,0.0,0.631578947368421,-0.631578947368421,"Completed: implemented concurrency-limited parallel initialization within levels using a worker pool pattern (Promise.all of N workers consuming a shared index). On init error, disposes already-initialized services in reverse order, swallowing disposer errors to preserve original error. State transitions to 'failed' on error."
awilix-async-container-initialization-topic-033,awilix-async-container-initialization,test_failure,code_structure;implementation_state;self_reported_completion;test_failure,5,34,0.9978494623655914,0.9966793168880455,0.001170145477545903,0.8,0.5882352941176471,0.21176470588235297,"Implemented initialization state tracking in src/container.ts: registrations with resolver.init now throw AwilixNotInitializedError on resolve before initialization, initialize() builds dependency levels from observed resolutions, runs per-level initializer concurrency, records per-service metrics and totalDuration, supports replacement instances by updating cache, and rolls back completed initializers by calling dispose() in reverse order on failure."
awilix-async-container-initialization-topic-034,awilix-async-container-initialization,implementation_state,code_structure;implementation_state,1,38,0.989247311827957,0.9970288624787773,-0.0077815506508203125,0.0,0.631578947368421,-0.631578947368421,"Completed: added helper functions findCachedEntry() and replaceCachedValue() in container.ts. replaceCachedValue targets rootContainer.cache for SINGLETON lifetime, container.cache otherwise, to update cached value with initialized result."
awilix-async-container-initialization-topic-035,awilix-async-container-initialization,self_reported_completion,code_structure;self_reported_completion;test_failure,4,35,0.9932795698924731,0.9972350230414745,-0.0039554531490013645,0.5,0.6285714285714286,-0.12857142857142856,Agent exported the new initialization-related types and errors from src/awilix.ts.
